Image,SSIM,PSNR,ERR,Host_img_size,Secret_image_size,time
Autumn1_Workflow.png,0.9926902198748628,41.859773369559946,12.712304253472222,"(1920, 1200)","(508, 364)",4.275971174240112
Autumn1_skills.png,0.9927796504421033,41.8761194492764,12.664547309027778,"(1920, 1200)","(583, 225)",4.243201017379761
GreenlandIceSheet_States.png,0.9927563254401335,50.299584945388304,1.8207198248969183,"(2048, 1152)","(1718, 481)",4.981686592102051
RainyLondon_States.png,0.9957357685508641,49.43805505273189,2.2202205102237653,"(3840, 2160)","(1718, 481)",17.02707529067993
RainyLondon_Workflow.png,0.9964388826209799,50.256521918547996,1.8388632089120371,"(3840, 2160)","(508, 364)",17.518933296203613
Pumpkin1_Level.png,0.9876662745109487,44.845524992263535,6.392181772228547,"(2121, 1414)","(1830, 914)",5.97018837928772
Kids_Level.png,0.9908541424852063,46.7198359498247,4.151624064223799,"(3760, 1728)","(1830, 914)",11.88275408744812
RainyLondon_P4Europe.png,0.9944404283444239,48.38133508215102,2.8318360580632715,"(3840, 2160)","(1626, 832)",15.267597913742065
RainyLondon_Sensore.png,0.9963843310722811,50.21764987824465,1.8553960503472222,"(3840, 2160)","(516, 576)",15.94106912612915
Autumn3_P1ChildLabour.png,0.9926156914786874,40.94257280250169,15.701615397135416,"(2560, 1440)","(1735, 927)",7.600660800933838
RainyLondon_rule.png,0.9964705254004937,50.319120740834464,1.8125481047453704,"(3840, 2160)","(1028, 170)",14.939913988113403
Kids_skills.png,0.9955682919700101,49.06497040000862,2.419382726310087,"(3760, 1728)","(583, 225)",11.3816077709198
Pumpkin1_Sensore.png,0.9939786470091482,46.854010627597724,4.025321313703405,"(2121, 1414)","(516, 576)",5.609951734542847
GreelanIceCap_P1ChildLabour.png,0.9886996647004582,46.27371823374669,4.600762261284722,"(2560, 1440)","(1735, 927)",7.372522592544556
GreenlandIceSheet_P4Europe.png,0.9876279199960648,46.986665618592255,3.9042269388834634,"(2048, 1152)","(1626, 832)",4.936341285705566
GreenlandIceSheet_skills.png,0.9971619969141287,55.949782506106835,0.495705074734158,"(2048, 1152)","(583, 225)",4.604573726654053
GreenlandIceSheet_P2GlobalWarming.png,0.9884641762126055,47.18198412069939,3.7325291103786893,"(2048, 1152)","(1755, 881)",5.0626444816589355
FamilyRunningMAsk_Sensore.png,0.9925215040803607,45.10318976420188,6.023967764060357,"(1080, 1080)","(516, 576)",2.421403646469116
Kids_Sensore.png,0.9955340921206237,49.012468049256256,2.4488084244483845,"(3760, 1728)","(516, 576)",11.660974025726318
FamilyRunningMAsk_Workflow.png,0.9929055883356983,45.18896030865108,5.90616512345679,"(1080, 1080)","(508, 364)",2.35265851020813
Pumpkin1_P3Interlaken.png,0.9842324028881116,44.02128851385161,7.728100553033683,"(2121, 1414)","(1739, 899)",5.841078042984009
GreenlandIceSheet_Level.png,0.9907511919277118,48.67580277418134,2.6461919148763022,"(2048, 1152)","(1830, 914)",5.023033380508423
GreelanIceCap_P4Europe.png,0.9895937119050714,46.723707976751534,4.147924262152777,"(2560, 1440)","(1626, 832)",7.187272787094116
Pumpkin1_P2GlobalWarming.png,0.9845392676173436,44.07607435044461,7.6312236295361195,"(2121, 1414)","(1755, 881)",5.926545858383179
Kids_P5Tamil.png,0.9850920367419977,45.003962990730784,6.16318659500591,"(3760, 1728)","(1702, 934)",11.980645179748535
Pumpkin1_Workflow.png,0.9940689400410728,46.89113616342874,3.9910576327384204,"(2121, 1414)","(508, 364)",5.354527473449707
Kids_P1ChildLabour.png,0.9849586452541178,44.98654471656291,6.187954959613869,"(3760, 1728)","(1735, 927)",12.50877046585083
RainyLondon_skills.png,0.9964786099110338,50.28681556228535,1.8260810908564815,"(3840, 2160)","(583, 225)",15.57911992073059
dog_Workflow.png,0.9927550295786305,47.370216956525184,3.5742088014981275,"(800, 534)","(508, 364)",1.0291953086853027
FamilyRunningMAsk_rule.png,0.9933540073793413,45.335475755196924,5.710235768175583,"(1080, 1080)","(1028, 170)",2.5174763202667236
FamilyRunningMAsk_skills.png,0.9930457245813629,45.26558554074288,5.8028729423868315,"(1080, 1080)","(583, 225)",2.4837734699249268
RainyLondon_P1ChildLabour.png,0.9938067755049856,48.05900900714409,3.050006148726852,"(3840, 2160)","(1735, 927)",15.697887420654297
Autumn3_skills.png,0.9951513631865048,41.804182723510166,12.876070421006945,"(2560, 1440)","(583, 225)",6.632788896560669
GreelanIceCap_States.png,0.9926004550751523,48.437048748715895,2.79573974609375,"(2560, 1440)","(1718, 481)",7.057542562484741
Autumn1_P3Interlaken.png,0.989931509249082,40.77414707346675,16.322508680555554,"(1920, 1200)","(1739, 899)",4.794917583465576
GreenlandIceSheet_P5Tamil.png,0.9848722648752867,46.151494758070044,4.732080671522352,"(2048, 1152)","(1702, 934)",5.028733015060425
Kids_Workflow.png,0.9954041808919448,48.95966887485632,2.4787614201635146,"(3760, 1728)","(508, 364)",11.443406105041504
Autumn1_rule.png,0.9928116798271033,41.89572339734702,12.607508680555556,"(1920, 1200)","(1028, 170)",4.333078861236572
Autumn3_P5Tamil.png,0.9925797304715448,40.93864853298193,15.715809733072916,"(2560, 1440)","(1702, 934)",7.258594989776611
Autumn1_P5Tamil.png,0.9893853859171019,40.545006525156694,17.20683376736111,"(1920, 1200)","(1702, 934)",4.718547105789185
Pumpkin1_P1ChildLabour.png,0.9817042636939609,43.532371417213,8.648971656106811,"(2121, 1414)","(1735, 927)",5.975945472717285
GreelanIceCap_Level.png,0.9920165032905116,47.718058229966964,3.2991023763020833,"(2560, 1440)","(1830, 914)",7.287506103515625
Autumn3_Workflow.png,0.9951384313540165,41.79479567380281,12.903931477864583,"(2560, 1440)","(508, 364)",6.680073499679565
RainyLondon_P2GlobalWarming.png,0.9946065369446734,48.47507431538095,2.7713679108796296,"(3840, 2160)","(1755, 881)",15.983721256256104
Autumn3_P3Interlaken.png,0.9929756291533994,41.08576209052152,15.19236572265625,"(2560, 1440)","(1739, 899)",6.9059157371521
GreelanIceCap_Sensore.png,0.9955685398442878,50.1459805327761,1.8862687174479167,"(2560, 1440)","(516, 576)",6.853750228881836
Pumpkin1_skills.png,0.9942483846226365,46.979123790994905,3.911012792530011,"(2121, 1414)","(583, 225)",5.351611852645874
GreenlandIceSheet_P1ChildLabour.png,0.9851554090761518,46.21958930455489,4.658463372124566,"(2048, 1152)","(1735, 927)",5.048449993133545
RainyLondon_P5Tamil.png,0.9938885130956964,48.06344022431928,3.046895736882716,"(3840, 2160)","(1702, 934)",15.603870153427124
GreelanIceCap_P2GlobalWarming.png,0.9903894561678648,46.882085749058184,3.9993834092881944,"(2560, 1440)","(1755, 881)",7.265205144882202
dog_skills.png,0.9928647696949607,47.75490366108147,3.27123127340824,"(800, 534)","(583, 225)",0.9680850505828857
Kids_P2GlobalWarming.png,0.9877010241716987,45.70193861034088,5.248168310431442,"(3760, 1728)","(1755, 881)",12.000873327255249
Pumpkin1_States.png,0.9904179644148972,45.56325393148647,5.418464376241625,"(2121, 1414)","(1718, 481)",5.5351457595825195
GreenlandIceSheet_rule.png,0.9975323232931571,56.37958925001562,0.44899622599283856,"(2048, 1152)","(1028, 170)",4.621432304382324
GreelanIceCap_P3Interlaken.png,0.9900365022050641,46.819768852607524,4.057184244791666,"(2560, 1440)","(1739, 899)",7.320524215698242
GreenlandIceSheet_Sensore.png,0.9973349348332242,55.169580824974034,0.5932579040527344,"(2048, 1152)","(516, 576)",4.624427080154419
GreenlandIceSheet_Workflow.png,0.9973362742998145,55.53374456045945,0.5455407036675347,"(2048, 1152)","(508, 364)",4.5630412101745605
Autumn1_P1ChildLabour.png,0.9894098095140756,40.55537745256737,17.16579296875,"(1920, 1200)","(1735, 927)",4.106509447097778
Pumpkin1_P4Europe.png,0.983780510431829,43.948843142742334,7.85809547816774,"(2121, 1414)","(1626, 832)",4.641088008880615
Autumn3_States.png,0.9943205358233272,41.522577818546296,13.738642849392361,"(2560, 1440)","(1718, 481)",5.501157760620117
Autumn1_P2GlobalWarming.png,0.9901085178567636,40.80414693624496,16.210145833333332,"(1920, 1200)","(1755, 881)",4.044569969177246
GreelanIceCap_P5Tamil.png,0.9887121613564637,46.265556120032734,4.6094170464409725,"(2560, 1440)","(1702, 934)",5.983355522155762
