Image,SSIM,PSNR,ERR,Host_img_size,Secret_image_size,time
Autumn1_Workflow.png,0.992303332916063,41.63768268770739,13.37929861111111,"(1920, 1200)","(508, 364)",2.3399252891540527
Autumn1_skills.png,0.9924932262501444,41.67610728472968,13.261446180555556,"(1920, 1200)","(583, 225)",2.2146053314208984
GreenlandIceSheet_States.png,0.9894427750426967,46.59341218387401,4.274254692925347,"(2048, 1152)","(1718, 481)",2.697713613510132
RainyLondon_States.png,0.9949294685132343,48.10514255315425,3.0177785011574074,"(3840, 2160)","(1718, 481)",8.321430683135986
RainyLondon_Workflow.png,0.996498539137432,50.01006595028346,1.946233844521605,"(3840, 2160)","(508, 364)",7.967852354049683
Pumpkin1_Level.png,0.9790523004357307,42.4195701819157,11.174924493863813,"(2121, 1414)","(1830, 914)",3.5040228366851807
Kids_Level.png,0.9859220957127852,44.349360003260976,7.1658153873620964,"(3760, 1728)","(1830, 914)",6.890667200088501
RainyLondon_P4Europe.png,0.9919747827321301,46.126463439060316,4.75943359375,"(3840, 2160)","(1626, 832)",9.607393741607666
RainyLondon_Sensore.png,0.99637576735336,49.90934435165976,1.9918983892746913,"(3840, 2160)","(516, 576)",7.584223031997681
Autumn3_P1ChildLabour.png,0.9893309574183565,39.706148358946585,20.873091634114584,"(2560, 1440)","(1735, 927)",4.152277231216431
RainyLondon_rule.png,0.9965867915942445,50.187029761994296,1.8685238233024692,"(3840, 2160)","(1028, 170)",8.039252519607544
Kids_skills.png,0.9945639688436465,48.11557864922162,3.0105354856185973,"(3760, 1728)","(583, 225)",6.257121801376343
Pumpkin1_Sensore.png,0.992415738745803,46.01246116388214,4.886022912252834,"(2121, 1414)","(516, 576)",3.0361363887786865
GreelanIceCap_P1ChildLabour.png,0.9791853271542234,42.90701240206182,9.988502332899305,"(2560, 1440)","(1735, 927)",4.179581880569458
GreenlandIceSheet_P4Europe.png,0.9808935534909602,43.049570745565475,9.665949927435982,"(2048, 1152)","(1626, 832)",3.0234768390655518
GreenlandIceSheet_skills.png,0.9979260299804912,54.41083619393634,0.7065094841851128,"(2048, 1152)","(583, 225)",2.4955646991729736
GreenlandIceSheet_P2GlobalWarming.png,0.9837906046323489,43.34607277677378,9.028057946099175,"(2048, 1152)","(1755, 881)",2.994605541229248
FamilyRunningMAsk_Sensore.png,0.9901515990127315,44.0312975589342,7.71031035665295,"(1080, 1080)","(516, 576)",1.416321039199829
Kids_Sensore.png,0.9944749656398114,47.99251715827858,3.097062001329787,"(3760, 1728)","(516, 576)",6.180552005767822
FamilyRunningMAsk_Workflow.png,0.9910170317447706,44.21888073964545,7.384371570644719,"(1080, 1080)","(508, 364)",1.3419363498687744
Pumpkin1_P3Interlaken.png,0.9717933372476805,41.21980776604707,14.730613645320886,"(2121, 1414)","(1739, 899)",3.4176363945007324
GreenlandIceSheet_Level.png,0.9880397303558713,45.06429141434441,6.078164842393663,"(2048, 1152)","(1830, 914)",3.0600790977478027
GreelanIceCap_P4Europe.png,0.9813332682907722,43.50546320594094,8.702725694444444,"(2560, 1440)","(1626, 832)",4.212013006210327
Pumpkin1_P2GlobalWarming.png,0.9724342883626456,41.29446745951604,14.479543488800285,"(2121, 1414)","(1755, 881)",3.454192638397217
Kids_P5Tamil.png,0.9755894507820374,42.15700385331061,11.8713806392829,"(3760, 1728)","(1702, 934)",7.075982093811035
Pumpkin1_Workflow.png,0.9926019018146853,46.09697995347774,4.791854473384295,"(2121, 1414)","(508, 364)",2.9783084392547607
Kids_P1ChildLabour.png,0.9753552268769079,42.14009827717397,11.9176818607171,"(3760, 1728)","(1735, 927)",6.925454139709473
RainyLondon_skills.png,0.9965992556602307,50.095456781714404,1.9083408082561728,"(3840, 2160)","(583, 225)",7.849509000778198
dog_Workflow.png,0.987220121298065,44.00461747047012,7.757823033707865,"(800, 534)","(508, 364)",0.5718228816986084
FamilyRunningMAsk_rule.png,0.99194557164824,44.547296639528454,6.846552640603567,"(1080, 1080)","(1028, 170)",1.3524515628814697
FamilyRunningMAsk_skills.png,0.9912542934825397,44.37515734644815,7.123376200274349,"(1080, 1080)","(583, 225)",1.3234145641326904
RainyLondon_P1ChildLabour.png,0.9904946784643829,45.58981323557119,5.385428843557099,"(3840, 2160)","(1735, 927)",8.520512819290161
Autumn3_skills.png,0.9949632295183073,41.70363763001685,13.177646484375,"(2560, 1440)","(583, 225)",3.5440549850463867
GreelanIceCap_States.png,0.9881239040935731,45.99996038740929,4.900107150607639,"(2560, 1440)","(1718, 481)",3.9426863193511963
Autumn1_P3Interlaken.png,0.9860241517750667,39.27917253941104,23.0294921875,"(1920, 1200)","(1739, 899)",2.736396312713623
GreenlandIceSheet_P5Tamil.png,0.9775658773419575,42.25472744871087,11.607237497965494,"(2048, 1152)","(1702, 934)",3.0664565563201904
Kids_Workflow.png,0.994282149793429,47.92700078695796,3.14413754678881,"(3760, 1728)","(508, 364)",6.1327385902404785
Autumn1_rule.png,0.9925658135768683,41.72644001335886,13.108639322916666,"(1920, 1200)","(1028, 170)",2.355524778366089
Autumn3_P5Tamil.png,0.9892104699743333,39.69731129392268,20.91560763888889,"(2560, 1440)","(1702, 934)",4.116759300231934
Autumn1_P5Tamil.png,0.9847451879744522,38.854436007564736,25.395572916666666,"(1920, 1200)","(1702, 934)",2.7968075275421143
Pumpkin1_P1ChildLabour.png,0.9664863389839861,40.55593870239743,17.16357473290267,"(2121, 1414)","(1735, 927)",3.5105998516082764
GreelanIceCap_Level.png,0.9867832771641035,44.91089527856015,6.296686740451389,"(2560, 1440)","(1830, 914)",4.646724462509155
Autumn3_Workflow.png,0.9949259349170175,41.681454724790505,13.245127495659721,"(2560, 1440)","(508, 364)",3.646507978439331
RainyLondon_P2GlobalWarming.png,0.992283835255527,46.27224166631799,4.602326750578704,"(3840, 2160)","(1755, 881)",7.492154359817505
Autumn3_P3Interlaken.png,0.9901400239638481,40.008442321461,19.469615885416665,"(2560, 1440)","(1739, 899)",4.328580856323242
GreelanIceCap_Sensore.png,0.9946903380645958,49.18221509752752,2.35494140625,"(2560, 1440)","(516, 576)",3.620678424835205
Pumpkin1_skills.png,0.9929260584868872,46.27344551012389,4.601051184124272,"(2121, 1414)","(583, 225)",2.954664468765259
GreenlandIceSheet_P1ChildLabour.png,0.9778427910622253,42.30353365332925,11.477525075276693,"(2048, 1152)","(1735, 927)",3.072004795074463
RainyLondon_P5Tamil.png,0.9906635638667439,45.59080738024673,5.38419620466821,"(3840, 2160)","(1702, 934)",8.691211462020874
GreelanIceCap_P2GlobalWarming.png,0.9832791011406092,43.75027080489118,8.225731608072916,"(2560, 1440)","(1755, 881)",4.052525520324707
dog_skills.png,0.9874866370867101,44.52261792232009,6.885568820224719,"(800, 534)","(583, 225)",0.5245668888092041
Kids_P2GlobalWarming.png,0.9802613980546181,43.0211350981196,9.729445860421592,"(3760, 1728)","(1755, 881)",6.694910764694214
Pumpkin1_States.png,0.9848687070774057,43.557696702411654,8.598683135640297,"(2121, 1414)","(1718, 481)",3.9710617065429688
GreenlandIceSheet_rule.png,0.9981020158548942,54.73941733951847,0.6550280253092448,"(2048, 1152)","(1028, 170)",2.5114786624908447
GreelanIceCap_P3Interlaken.png,0.9823118296700187,43.63816765045026,8.440824110243055,"(2560, 1440)","(1739, 899)",4.012927055358887
GreenlandIceSheet_Sensore.png,0.9973155018199199,52.58660840817215,1.0753275553385417,"(2048, 1152)","(516, 576)",2.6182892322540283
GreenlandIceSheet_Workflow.png,0.99756170159348,53.26824219945674,0.9191309611002604,"(2048, 1152)","(508, 364)",2.5709588527679443
Autumn1_P1ChildLabour.png,0.9848139072182652,38.87647345882062,25.267034288194445,"(1920, 1200)","(1735, 927)",2.8285560607910156
