Image,SSIM,PSNR,ERR,Host_img_size,Secret_image_size,time
GreenlandIceSheet_Sensore.png,0.9973155018199199,52.58660840817215,1.0753275553385417,"(2048, 1152)","(516, 576)",3.8260178565979004
GreenlandIceSheet_Workflow.png,0.99756170159348,53.26824219945674,0.9191309611002604,"(2048, 1152)","(508, 364)",3.7760682106018066
Autumn1_P1ChildLabour.png,0.9848139072182652,38.87647345882062,25.267034288194445,"(1920, 1200)","(1735, 927)",4.166813373565674
Pumpkin1_P4Europe.png,0.9708919077185557,41.128242196466616,15.044487435205433,"(2121, 1414)","(1626, 832)",5.087944507598877
Autumn3_States.png,0.9930985558188626,40.99963164476407,15.49667236328125,"(2560, 1440)","(1718, 481)",5.754936456680298
Autumn1_P2GlobalWarming.png,0.9864222771850232,39.34106875675564,22.703600694444443,"(1920, 1200)","(1755, 881)",4.1530609130859375
GreelanIceCap_P5Tamil.png,0.9793612744528172,42.91494144718798,9.970282660590279,"(2560, 1440)","(1702, 934)",7.1662397384643555
Kids_rule.png,0.9949140161896359,48.34672592953767,2.8544932648739163,"(3760, 1728)","(1028, 170)",9.027507543563843
Autumn1_P4Europe.png,0.9863775344176618,39.21602553288632,23.366790364583334,"(1920, 1200)","(1626, 832)",4.249600410461426
Autumn3_P2GlobalWarming.png,0.9904668594965708,40.06275811645181,19.22763210720486,"(2560, 1440)","(1755, 881)",6.170904874801636
Autumn3_rule.png,0.994996380330142,41.729888601180186,13.098234320746528,"(2560, 1440)","(1028, 170)",5.430546760559082
GreelanIceCap_skills.png,0.9947027739136463,49.36630064572189,2.257207845052083,"(2560, 1440)","(583, 225)",5.612565517425537
Autumn3_P4Europe.png,0.9902694272966888,40.03134438005663,19.367215169270832,"(2560, 1440)","(1626, 832)",5.79571795463562
Autumn3_Level.png,0.9921667793989627,40.565858883260304,17.124414333767362,"(2560, 1440)","(1830, 914)",6.386429786682129
RainyLondon_Level.png,0.9935669012281593,47.22899234130226,3.692345920138889,"(3840, 2160)","(1830, 914)",13.555322885513306
Pumpkin1_P5Tamil.png,0.9661428776323948,40.52684714115645,17.278932237535734,"(2121, 1414)","(1702, 934)",5.174869060516357
GreelanIceCap_rule.png,0.9947709084648997,49.41807374122193,2.230458984375,"(2560, 1440)","(1028, 170)",5.675756931304932
Autumn1_States.png,0.9900232758133886,40.54413834164899,17.21027387152778,"(1920, 1200)","(1718, 481)",3.9083871841430664
Autumn1_Level.png,0.988307285198223,40.008507478715316,19.46932378472222,"(1920, 1200)","(1830, 914)",4.2367634773254395
RainyLondon_P3Interlaken.png,0.9917585382556489,46.170118665050275,4.711831476658951,"(3840, 2160)","(1739, 899)",11.502163171768188
Autumn1_Sensore.png,0.9922378744922321,41.60850378871332,13.469492621527777,"(1920, 1200)","(516, 576)",3.7893173694610596
GreenlandIceSheet_P3Interlaken.png,0.982299430083191,43.214156141471705,9.30649185180664,"(2048, 1152)","(1739, 899)",4.696357011795044
Autumn3_Sensore.png,0.9948324410921122,41.662317998927925,13.303619520399305,"(2560, 1440)","(516, 576)",5.542885780334473
Pumpkin1_rule.png,0.9935259042384882,46.47414930389347,4.393257763844681,"(2121, 1414)","(1028, 170)",3.8829150199890137
GreelanIceCap_Workflow.png,0.9947597220624353,49.36727519397497,2.2567013888888887,"(2560, 1440)","(508, 364)",5.396395206451416
Kids_P4Europe.png,0.9773527551361488,42.529355079530305,10.895975238869188,"(3760, 1728)","(1626, 832)",9.618008852005005
Kids_States.png,0.9858124845591543,44.506460320234495,6.911233777827029,"(3760, 1728)","(1718, 481)",9.433157444000244
Kids_P3Interlaken.png,0.9791036410549364,42.8118778747345,10.20971991356383,"(3760, 1728)","(1739, 899)",10.224555969238281
