Image,SSIM,PSNR,ERR,Host_img_size,Secret_image_size,time
RainyLondon_P1ChildLabour.png,0.9904946784643829,45.58981323557119,5.385428843557099,"(3840, 2160)","(1735, 927)",8.26893925666809
Autumn3_skills.png,0.9949632295183073,41.70363763001685,13.177646484375,"(2560, 1440)","(583, 225)",3.5513057708740234
GreelanIceCap_States.png,0.9881239040935731,45.99996038740929,4.900107150607639,"(2560, 1440)","(1718, 481)",3.9757606983184814
Autumn1_P3Interlaken.png,0.9860241517750667,39.27917253941104,23.0294921875,"(1920, 1200)","(1739, 899)",2.7945573329925537
GreenlandIceSheet_P5Tamil.png,0.9775658773419575,42.25472744871087,11.607237497965494,"(2048, 1152)","(1702, 934)",3.054133892059326
Kids_Workflow.png,0.994282149793429,47.92700078695796,3.14413754678881,"(3760, 1728)","(508, 364)",6.129992961883545
Autumn1_rule.png,0.9925658135768683,41.72644001335886,13.108639322916666,"(1920, 1200)","(1028, 170)",2.3062872886657715
Autumn3_P5Tamil.png,0.9892104699743333,39.69731129392268,20.91560763888889,"(2560, 1440)","(1702, 934)",4.109275817871094
Autumn1_P5Tamil.png,0.9847451879744522,38.854436007564736,25.395572916666666,"(1920, 1200)","(1702, 934)",2.9087071418762207
Pumpkin1_P1ChildLabour.png,0.9664863389839861,40.55593870239743,17.16357473290267,"(2121, 1414)","(1735, 927)",3.440758466720581
GreelanIceCap_Level.png,0.9867832771641035,44.91089527856015,6.296686740451389,"(2560, 1440)","(1830, 914)",4.1558732986450195
Autumn3_Workflow.png,0.9949259349170175,41.681454724790505,13.245127495659721,"(2560, 1440)","(508, 364)",3.5999672412872314
RainyLondon_P2GlobalWarming.png,0.992283835255527,46.27224166631799,4.602326750578704,"(3840, 2160)","(1755, 881)",7.855050563812256
Autumn3_P3Interlaken.png,0.9901400239638481,40.008442321461,19.469615885416665,"(2560, 1440)","(1739, 899)",4.080004692077637
GreelanIceCap_Sensore.png,0.9946903380645958,49.18221509752752,2.35494140625,"(2560, 1440)","(516, 576)",3.74452543258667
Pumpkin1_skills.png,0.9929260584868872,46.27344551012389,4.601051184124272,"(2121, 1414)","(583, 225)",2.8565433025360107
GreenlandIceSheet_P1ChildLabour.png,0.9778427910622253,42.30353365332925,11.477525075276693,"(2048, 1152)","(1735, 927)",3.097795009613037
RainyLondon_P5Tamil.png,0.9906635638667439,45.59080738024673,5.38419620466821,"(3840, 2160)","(1702, 934)",8.310178995132446
GreelanIceCap_P2GlobalWarming.png,0.9832791011406092,43.75027080489118,8.225731608072916,"(2560, 1440)","(1755, 881)",4.065843343734741
dog_skills.png,0.9874866370867101,44.52261792232009,6.885568820224719,"(800, 534)","(583, 225)",0.49809908866882324
Kids_P2GlobalWarming.png,0.9802613980546181,43.0211350981196,9.729445860421592,"(3760, 1728)","(1755, 881)",6.816297769546509
Pumpkin1_States.png,0.9848687070774057,43.557696702411654,8.598683135640297,"(2121, 1414)","(1718, 481)",3.122234344482422
GreenlandIceSheet_rule.png,0.9981020158548942,54.73941733951847,0.6550280253092448,"(2048, 1152)","(1028, 170)",2.6363086700439453
GreelanIceCap_P3Interlaken.png,0.9823118296700187,43.63816765045026,8.440824110243055,"(2560, 1440)","(1739, 899)",4.027611494064331
GreenlandIceSheet_Sensore.png,0.9973155018199199,52.58660840817215,1.0753275553385417,"(2048, 1152)","(516, 576)",2.7944436073303223
GreenlandIceSheet_Workflow.png,0.99756170159348,53.26824219945674,0.9191309611002604,"(2048, 1152)","(508, 364)",2.5628113746643066
Autumn1_P1ChildLabour.png,0.9848139072182652,38.87647345882062,25.267034288194445,"(1920, 1200)","(1735, 927)",2.839251756668091
Pumpkin1_P4Europe.png,0.9708919077185557,41.128242196466616,15.044487435205433,"(2121, 1414)","(1626, 832)",3.248861312866211
Autumn3_States.png,0.9930985558188626,40.99963164476407,15.49667236328125,"(2560, 1440)","(1718, 481)",3.8545725345611572
Autumn1_P2GlobalWarming.png,0.9864222771850232,39.34106875675564,22.703600694444443,"(1920, 1200)","(1755, 881)",2.750143527984619
GreelanIceCap_P5Tamil.png,0.9793612744528172,42.91494144718798,9.970282660590279,"(2560, 1440)","(1702, 934)",4.042065858840942
Kids_rule.png,0.9949140161896359,48.34672592953767,2.8544932648739163,"(3760, 1728)","(1028, 170)",6.15396785736084
Autumn1_P4Europe.png,0.9863775344176618,39.21602553288632,23.366790364583334,"(1920, 1200)","(1626, 832)",2.946826696395874
Autumn3_P2GlobalWarming.png,0.9904668594965708,40.06275811645181,19.22763210720486,"(2560, 1440)","(1755, 881)",4.067269563674927
Autumn3_rule.png,0.994996380330142,41.729888601180186,13.098234320746528,"(2560, 1440)","(1028, 170)",3.5780770778656006
GreelanIceCap_skills.png,0.9947027739136463,49.36630064572189,2.257207845052083,"(2560, 1440)","(583, 225)",3.520673990249634
Autumn3_P4Europe.png,0.9902694272966888,40.03134438005663,19.367215169270832,"(2560, 1440)","(1626, 832)",4.161096572875977
Autumn3_Level.png,0.9921667793989627,40.565858883260304,17.124414333767362,"(2560, 1440)","(1830, 914)",4.206983327865601
RainyLondon_Level.png,0.9935669012281593,47.22899234130226,3.692345920138889,"(3840, 2160)","(1830, 914)",8.236819982528687
Pumpkin1_P5Tamil.png,0.9661428776323948,40.52684714115645,17.278932237535734,"(2121, 1414)","(1702, 934)",3.3633272647857666
GreelanIceCap_rule.png,0.9947709084648997,49.41807374122193,2.230458984375,"(2560, 1440)","(1028, 170)",3.9119303226470947
Autumn1_States.png,0.9900232758133886,40.54413834164899,17.21027387152778,"(1920, 1200)","(1718, 481)",2.6324217319488525
Autumn1_Level.png,0.988307285198223,40.008507478715316,19.46932378472222,"(1920, 1200)","(1830, 914)",2.8997349739074707
RainyLondon_P3Interlaken.png,0.9917585382556489,46.170118665050275,4.711831476658951,"(3840, 2160)","(1739, 899)",7.86889123916626
Autumn1_Sensore.png,0.9922378744922321,41.60850378871332,13.469492621527777,"(1920, 1200)","(516, 576)",2.383763313293457
GreenlandIceSheet_P3Interlaken.png,0.982299430083191,43.214156141471705,9.30649185180664,"(2048, 1152)","(1739, 899)",3.084925651550293
Autumn3_Sensore.png,0.9948324410921122,41.662317998927925,13.303619520399305,"(2560, 1440)","(516, 576)",3.6779215335845947
Pumpkin1_rule.png,0.9935259042384882,46.47414930389347,4.393257763844681,"(2121, 1414)","(1028, 170)",2.8775277137756348
GreelanIceCap_Workflow.png,0.9947597220624353,49.36727519397497,2.2567013888888887,"(2560, 1440)","(508, 364)",3.670470714569092
Kids_P4Europe.png,0.9773527551361488,42.529355079530305,10.895975238869188,"(3760, 1728)","(1626, 832)",6.5812413692474365
Kids_States.png,0.9858124845591543,44.506460320234495,6.911233777827029,"(3760, 1728)","(1718, 481)",6.318702459335327
Kids_P3Interlaken.png,0.9791036410549364,42.8118778747345,10.20971991356383,"(3760, 1728)","(1739, 899)",6.78587007522583
